,FF,Runout_Full,Matchups
763369,31.118326353,Qs Th 9d Td Ah,2.3444963845
763381,31.882797366,Qs Th 9d Td As,12.442200867
763442,31.276887339,Qs Th 9d Qd Ac,6.2134540049
763453,23.21482579,Qs Th 9d Qd Ad,0.01211960022
763477,34.028979616,Qs Th 9d Qd As,7.5976045768
763490,25.041764585,Qs Th 9d Kd Ac,0.0018905579346
763586,27.73676031,Qs Th 9d 2h Ac,0.56973179018
763598,29.860125857,Qs Th 9d 2h Ad,4.0965952938
763609,28.232790163,Qs Th 9d 2h Ah,1.0380195145
763621,29.40234401,Qs Th 9d 2h As,2.5750755153
763634,26.840018437,Qs Th 9d 3h Ac,0.21698343104
763646,30.22858915,Qs Th 9d 3h Ad,3.439187073
763657,31.407221497,Qs Th 9d 3h Ah,0.61028816058
763669,29.034682865,Qs Th 9d 3h As,1.5484058152
763682,28.107842255,Qs Th 9d 4h Ac,0.29620213924
763694,29.817302566,Qs Th 9d 4h Ad,1.8135117946
763705,31.68724818,Qs Th 9d 4h Ah,0.41700863585
763717,28.905115568,Qs Th 9d 4h As,1.3287186342
763730,29.860028714,Qs Th 9d 5h Ac,0.76266493666
763742,30.100451511,Qs Th 9d 5h Ad,3.4190851535
763753,28.43179002,Qs Th 9d 5h Ah,2.3151068007
763765,28.625279995,Qs Th 9d 5h As,0.94019436116
763778,22.546742188,Qs Th 9d 6h Ac,0.033461745299
763790,27.230690766,Qs Th 9d 6h Ad,0.088462319087
763801,24.566587553,Qs Th 9d 6h Ah,0.014951349488
763826,32.016106802,Qs Th 9d 7h Ac,0.00666235226
763838,32.281205686,Qs Th 9d 7h Ad,0.1681521554
763861,32.849599865,Qs Th 9d 7h As,0.20196728169
763874,35.532083041,Qs Th 9d 8h Ac,94.89253275
763886,37.218230779,Qs Th 9d 8h Ad,125.74147478
763897,45.298886081,Qs Th 9d 8h Ah,19.183181243
763909,40.697137208,Qs Th 9d 8h As,125.06071008
763922,30.047471064,Qs Th 9d 9h Ac,29.690310215
763934,29.770193671,Qs Th 9d 9h Ad,22.180564768
763945,28.963584746,Qs Th 9d 9h Ah,25.217112307
763957,29.465811792,Qs Th 9d 9h As,14.292556659
763970,21.543966039,Qs Th 9d Jh Ac,0.010823761567
763982,20.679766937,Qs Th 9d Jh Ad,0.012888457204
763993,0.84962866927,Qs Th 9d Jh Ah,0.036617946814
764005,23.170568388,Qs Th 9d Jh As,0.010864979694
764066,17.404285953,Qs Th 9d Kh Ac,0.017199324143
764078,16.624518389,Qs Th 9d Kh Ad,0.018163713263
764101,25.900434894,Qs Th 9d Kh As,0.089335190613
764162,27.608393807,Qs Th 9d 2s Ac,0.97195263888
764174,30.854141813,Qs Th 9d 2s Ad,5.8741834377
764186,23.785033415,Qs Th 9d 2s Ah,0.0019087814396
764197,29.701619054,Qs Th 9d 2s As,2.8999711578
764210,27.844654075,Qs Th 9d 3s Ac,0.34866323537
764222,29.693677708,Qs Th 9d 3s Ad,2.2505868805
764234,21.355933988,Qs Th 9d 3s Ah,0.13050592007
764245,29.814230459,Qs Th 9d 3s As,3.8091024411
764258,28.84518335,Qs Th 9d 4s Ac,0.44211577723
764270,29.352055685,Qs Th 9d 4s Ad,2.1681660536
764282,22.626468738,Qs Th 9d 4s Ah,0.082742462371
764293,29.893516609,Qs Th 9d 4s As,2.4568639295
764306,29.291461209,Qs Th 9d 5s Ac,1.5207227883
764318,28.223302013,Qs Th 9d 5s Ad,0.92031976547
764341,28.859982363,Qs Th 9d 5s As,1.1061349665
764354,41.562689778,Qs Th 9d 6s Ac,1.5137838513
764366,41.913502109,Qs Th 9d 6s Ad,0.979006606
764389,49.41593019,Qs Th 9d 6s As,0.97211250658
764402,38.042249226,Qs Th 9d 7s Ac,0.76230544306
764414,43.812393572,Qs Th 9d 7s Ad,1.0914416854
764426,44.179088102,Qs Th 9d 7s Ah,0.54168997056
764437,43.036860655,Qs Th 9d 7s As,1.1651391847
764450,33.622082341,Qs Th 9d 8s Ac,108.48328575
764462,34.495869177,Qs Th 9d 8s Ad,108.86425603
764474,33.854078515,Qs Th 9d 8s Ah,195.11046831
764485,52.066777031,Qs Th 9d 8s As,0.15652247884
764498,29.178608681,Qs Th 9d 9s Ac,25.236774865
764510,29.225991582,Qs Th 9d 9s Ad,18.108138401
764522,28.773969346,Qs Th 9d 9s Ah,14.6710132
764533,30.801889614,Qs Th 9d 9s As,20.71703405
764546,31.065862233,Qs Th 9d Ts Ac,13.050105721
764558,32.23932623,Qs Th 9d Ts Ad,25.768028297
764570,31.478860401,Qs Th 9d Ts Ah,11.085013888
764581,33.551760713,Qs Th 9d Ts As,18.932637929
764594,39.836910842,Qs Th 9d Js Ac,0.0084949073785
764606,26.778462896,Qs Th 9d Js Ad,0.0099504220682
764618,27.13344876,Qs Th 9d Js Ah,0.0099985827377
764629,25.209445921,Qs Th 9d Js As,0.06691487271
764642,21.671204103,Qs Th 9d Ks Ac,0.057104709466
764654,21.083285337,Qs Th 9d Ks Ad,0.05988879428
764666,27.178309669,Qs Th 9d Ks Ah,0.017939051046
764786,26.576031788,Qs Th Td 3c Ac,0.14802113926
764798,25.378526448,Qs Th Td 3c Ad,0.14266182652
764810,25.378526448,Qs Th Td 3c Ah,0.14266182652
764834,24.603005848,Qs Th Td 4c Ac,0.24682192399
764846,26.000452697,Qs Th Td 4c Ad,0.58758388854
764858,26.000452697,Qs Th Td 4c Ah,0.58758388854
764870,24.757461108,Qs Th Td 4c As,0.090150335483
764894,22.245716602,Qs Th Td 5c Ad,0.041172211842
764906,22.245716602,Qs Th Td 5c Ah,0.04117221342
764918,24.04935928,Qs Th Td 5c As,0.11173390244
764978,27.50693276,Qs Th Td 7c Ac,0.0069234044897
765134,22.983537672,Qs Th Td Tc Ad,0.0015531688603
765146,22.983537672,Qs Th Td Tc Ah,0.0015531688603
765170,17.538354319,Qs Th Td Jc Ac,0.011132980903
765182,17.604806029,Qs Th Td Jc Ad,0.0048085392842
765194,17.604806029,Qs Th Td Jc Ah,0.0048085392369
765206,19.177497022,Qs Th Td Jc As,0.010893395837
765218,24.201782337,Qs Th Td Qc Ac,0.70092804159
765230,27.858152634,Qs Th Td Qc Ad,2.7391541393
765242,27.858152634,Qs Th Td Qc Ah,2.7391541652
765254,28.460096258,Qs Th Td Qc As,1.9853281412
765266,27.601584907,Qs Th Td Kc Ac,279.39351483
765278,27.299203118,Qs Th Td Kc Ad,336.90354858
765290,27.299203118,Qs Th Td Kc Ah,336.90354858
765302,27.115017567,Qs Th Td Kc As,369.43478281
765363,23.430471178,Qs Th Td 2d Ac,0.45358872154
765374,20.020051713,Qs Th Td 2d Ad,0.043013551901
765411,24.476899155,Qs Th Td 3d Ac,0.47512270392
765446,27.790630435,Qs Th Td 3d As,0.21482454237
765459,24.730577884,Qs Th Td 4d Ac,0.52460363385
765494,26.542166211,Qs Th Td 4d As,0.23733746466
765542,26.736203444,Qs Th Td 5d As,0.021614958897
765603,24.732844422,Qs Th Td 7d Ac,0.013273006941
765818,20.404519652,Qs Th Td Qd Ah,0.031784480889
765843,26.334445826,Qs Th Td Kd Ac,404.80598168
765854,26.596535872,Qs Th Td Kd Ad,286.69676631
765866,26.835843789,Qs Th Td Kd Ah,485.81693328
765878,26.532572678,Qs Th Td Kd As,498.48183374
765939,23.430471178,Qs Th Td 2h Ac,0.45358867157
765962,20.020051713,Qs Th Td 2h Ah,0.043013551901
765987,24.476899155,Qs Th Td 3h Ac,0.47512270392
766022,27.790630435,Qs Th Td 3h As,0.21482454237
766035,24.730577884,Qs Th Td 4h Ac,0.52460363385
766070,26.542166211,Qs Th Td 4h As,0.23733746466
766118,26.736203444,Qs Th Td 5h As,0.021614958897
766179,24.732844422,Qs Th Td 7h Ac,0.013273006941
766383,20.404519652,Qs Th Td Qh Ad,0.031784480889
766419,26.334445826,Qs Th Td Kh Ac,404.80598178
766431,26.835843789,Qs Th Td Kh Ad,485.81693249
766442,26.596535872,Qs Th Td Kh Ah,286.69676631
766454,26.532572678,Qs Th Td Kh As,498.48183369
766575,25.570971097,Qs Th Td 3s Ad,0.058737507916
766587,25.570971097,Qs Th Td 3s Ah,0.058737507916
766755,25.854079759,Qs Th Td 7s Ac,0.077899625585
766947,1.2021128622,Qs Th Td Js Ac,0.00015901069677
766995,25.791052913,Qs Th Td Ks Ac,418.05748675
767007,24.779735209,Qs Th Td Ks Ad,440.39914343
767019,24.779735209,Qs Th Td Ks Ah,440.39919565
767030,24.823662451,Qs Th Td Ks As,23.390270563
767104,24.255019202,Qs Ts 3h 2c Ad,0.003699617753
767139,27.105346819,Qs Ts 3h 3c Ac,8.8082867085
767152,27.604813574,Qs Ts 3h 3c Ad,18.696893415
767164,26.178283918,Qs Ts 3h 3c Ah,2.3276783399
767175,26.456788288,Qs Ts 3h 3c As,17.4491592
767308,21.807275785,Qs Ts 3h 6c Ah,0.020986540508
767404,28.83408858,Qs Ts 3h 8c Ah,0.25848963109
767440,24.800623134,Qs Ts 3h 9c Ad,0.033427645905
767475,26.81678132,Qs Ts 3h Tc Ac,0.72622256169
767488,27.149751635,Qs Ts 3h Tc Ad,106.46211409
767500,28.496788512,Qs Ts 3h Tc Ah,83.829217328
767523,64.793642282,Qs Ts 3h Jc Ac,0.03873452832
767536,24.946931997,Qs Ts 3h Jc Ad,0.0083226619082
767548,50.781063443,Qs Ts 3h Jc Ah,0.0075013035796
767559,29.374306534,Qs Ts 3h Jc As,0.10226335544
767571,30.060353041,Qs Ts 3h Qc Ac,0.027744405712
767716,24.255019202,Qs Ts 3h 2d Ac,0.0036996172574
767764,27.604813574,Qs Ts 3h 3d Ac,18.696893415
767776,27.105346819,Qs Ts 3h 3d Ad,8.8082867163
767788,26.178283918,Qs Ts 3h 3d Ah,2.3276783399
767799,26.456788288,Qs Ts 3h 3d As,17.4491592
767932,21.807275785,Qs Ts 3h 6d Ah,0.020986540508
768028,28.83408858,Qs Ts 3h 8d Ah,0.2584895793
768052,24.800623134,Qs Ts 3h 9d Ac,0.033427645905
768100,27.149751635,Qs Ts 3h Td Ac,106.46211409
768112,26.81678132,Qs Ts 3h Td Ad,0.72622256169
768124,28.496788512,Qs Ts 3h Td Ah,83.829218867
768148,24.946931997,Qs Ts 3h Jd Ac,0.0083226619082
768160,64.793642282,Qs Ts 3h Jd Ad,0.03873452832
768172,50.781063443,Qs Ts 3h Jd Ah,0.0075013035796
768183,29.374306534,Qs Ts 3h Jd As,0.10226335544
768208,30.060353041,Qs Ts 3h Qd Ad,0.027744405712
768340,26.083672494,Qs Ts 3h 2h Ac,0.042991537349
768353,26.083672494,Qs Ts 3h 2h Ad,0.042991537349
768388,23.407652956,Qs Ts 3h 4h Ac,0.17635519807
768401,23.407652956,Qs Ts 3h 4h Ad,0.17635519807
768412,27.710694134,Qs Ts 3h 4h Ah,0.12101349053
768460,23.085206688,Qs Ts 3h 5h Ah,0.050717660941
768556,22.215822978,Qs Ts 3h 7h Ah,0.28879671258
768567,25.259932417,Qs Ts 3h 7h As,0.076520220017
768676,26.162901647,Qs Ts 3h Th Ac,25.995334295
768689,26.162901647,Qs Ts 3h Th Ad,25.995332369
768724,25.365693829,Qs Ts 3h Jh Ac,0.82831448889
768737,25.365693829,Qs Ts 3h Jh Ad,0.82831459912
768748,25.22612925,Qs Ts 3h Jh Ah,8.9812839613
768759,24.674057275,Qs Ts 3h Jh As,6.8500011529
768916,28.260409793,Qs Ts 3h 2s Ac,9.6459567145
768929,28.260409793,Qs Ts 3h 2s Ad,9.6459567184
768951,25.884481617,Qs Ts 3h 2s As,700.46815532
768964,29.822978601,Qs Ts 3h 3s Ac,7.0471949112
768977,29.822978601,Qs Ts 3h 3s Ad,7.0471949033
768999,23.832699783,Qs Ts 3h 3s As,880.51413448
769012,28.204726126,Qs Ts 3h 4s Ac,38.561929915
769025,28.204726126,Qs Ts 3h 4s Ad,38.561929915
769037,24.072835335,Qs Ts 3h 4s Ah,0.15367855948
769047,25.554818211,Qs Ts 3h 4s As,287.86424059
769060,28.24767498,Qs Ts 3h 5s Ac,87.603305315
769073,28.24767498,Qs Ts 3h 5s Ad,87.603305315
769095,25.05874161,Qs Ts 3h 5s As,301.74830409
769108,26.351899832,Qs Ts 3h 6s Ac,26.879117166
769121,26.351899832,Qs Ts 3h 6s Ad,26.879117166
769133,23.469639215,Qs Ts 3h 6s Ah,2.956524638
769143,27.606076532,Qs Ts 3h 6s As,25.480110501
769156,26.218767371,Qs Ts 3h 7s Ac,30.705822084
769169,26.218767371,Qs Ts 3h 7s Ad,30.705822084
769181,25.684008034,Qs Ts 3h 7s Ah,6.012668775
769191,25.779783034,Qs Ts 3h 7s As,54.54399876
769204,29.734605777,Qs Ts 3h 8s Ac,20.13966467
769217,29.734605777,Qs Ts 3h 8s Ad,20.13966467
769229,32.21345632,Qs Ts 3h 8s Ah,0.00044071732503
769239,26.006367475,Qs Ts 3h 8s As,791.00263797
769252,27.373212605,Qs Ts 3h 9s Ac,0.95586287293
769265,27.373212605,Qs Ts 3h 9s Ad,0.95586287293
769287,25.578087537,Qs Ts 3h 9s As,115.39413294
769300,24.640937023,Qs Ts 3h Js Ac,26.497347385
769313,24.640937023,Qs Ts 3h Js Ad,26.497347385
769325,24.196195733,Qs Ts 3h Js Ah,2.3604692862
769335,25.275629669,Qs Ts 3h Js As,3.4773946512
769348,27.643128245,Qs Ts 3h Ks Ac,41.633768044
769361,27.643128245,Qs Ts 3h Ks Ad,41.633765228
769373,27.363961437,Qs Ts 3h Ks Ah,19.972441381
769383,30.223789041,Qs Ts 3h Ks As,13.832108215
769457,26.634015911,Qs Ts 4h 2c Ad,0.001749568172
769469,23.631725131,Qs Ts 4h 2c Ah,0.02094083514
769517,26.790339197,Qs Ts 4h 3c Ah,0.024634124081
769528,23.333612367,Qs Ts 4h 3c As,0.014944297409
769540,27.022802649,Qs Ts 4h 4c Ac,1.7652639272
769553,27.792013213,Qs Ts 4h 4c Ad,5.7764961927
769565,28.862417212,Qs Ts 4h 4c Ah,0.97533687553
769576,27.971012137,Qs Ts 4h 4c As,2.6990483896
769588,26.43441649,Qs Ts 4h 5c Ac,0.089527743138
769601,30.21853839,Qs Ts 4h 5c Ad,0.036609116929
769636,23.539958509,Qs Ts 4h 6c Ac,0.4273108712
769661,23.658341028,Qs Ts 4h 6c Ah,0.86118533404
769672,23.356076527,Qs Ts 4h 6c As,0.31343632797
769732,25.606574626,Qs Ts 4h 8c Ac,2.095266119
769745,25.402366356,Qs Ts 4h 8c Ad,1.4817119463
769757,26.520246401,Qs Ts 4h 8c Ah,1.78608516
769828,26.559611352,Qs Ts 4h Tc Ac,7.4112769533
769841,26.975457361,Qs Ts 4h Tc Ad,68.162730235
769853,27.019270995,Qs Ts 4h Tc Ah,48.625047289
769876,27.95481526,Qs Ts 4h Jc Ac,0.0087297405855
769889,55.512371558,Qs Ts 4h Jc Ad,0.0036680606128
769901,20.907732801,Qs Ts 4h Jc Ah,0.0017573909826
769912,13.061739646,Qs Ts 4h Jc As,0.027409870547
769924,27.293721913,Qs Ts 4h Qc Ac,0.030604833815
769949,16.172432618,Qs Ts 4h Qc Ah,0.0043887289356
770069,26.634015911,Qs Ts 4h 2d Ac,0.001749567795
770093,23.631725131,Qs Ts 4h 2d Ah,0.02094083514
770141,26.790339197,Qs Ts 4h 3d Ah,0.024634128554
770152,23.333612367,Qs Ts 4h 3d As,0.014944297409
770165,27.792013213,Qs Ts 4h 4d Ac,5.7764961927
770177,27.022802649,Qs Ts 4h 4d Ad,1.7652639272
770189,28.862417212,Qs Ts 4h 4d Ah,0.97533687553
770200,27.971012137,Qs Ts 4h 4d As,2.6990484133
770213,30.21853839,Qs Ts 4h 5d Ac,0.036609110987
770225,26.43441649,Qs Ts 4h 5d Ad,0.089527743138
770273,23.539958509,Qs Ts 4h 6d Ad,0.4273108712
770285,23.658341028,Qs Ts 4h 6d Ah,0.86118534618
770296,23.356076527,Qs Ts 4h 6d As,0.31343632797
770357,25.402366356,Qs Ts 4h 8d Ac,1.4817119463
770369,25.606574626,Qs Ts 4h 8d Ad,2.095266119
770381,26.520246401,Qs Ts 4h 8d Ah,1.78608516
770453,26.975457361,Qs Ts 4h Td Ac,68.162735257
770465,26.559611352,Qs Ts 4h Td Ad,7.4112769533
770477,27.019270995,Qs Ts 4h Td Ah,48.625056011
770501,55.512371558,Qs Ts 4h Jd Ac,0.0036680606128
770513,27.95481526,Qs Ts 4h Jd Ad,0.0087297405855
770525,20.907732801,Qs Ts 4h Jd Ah,0.0017573909826
770536,13.061739646,Qs Ts 4h Jd As,0.027409870547
770561,27.293721913,Qs Ts 4h Qd Ad,0.030604830812
770573,16.172432618,Qs Ts 4h Qd Ah,0.004388728565
770789,23.098612174,Qs Ts 4h 5h Ac,0.042454926829
770802,23.098612174,Qs Ts 4h 5h Ad,0.042454926829
770813,20.308326236,Qs Ts 4h 5h Ah,0.020345666847
770824,26.340151318,Qs Ts 4h 5h As,0.026616462981
770861,23.997856324,Qs Ts 4h 6h Ah,1.3221622212
770872,28.114730612,Qs Ts 4h 6h As,0.026892856744
771005,20.103832028,Qs Ts 4h 9h Ah,0.034216879082
771029,26.068635154,Qs Ts 4h Th Ac,38.430297736
771042,26.068635154,Qs Ts 4h Th Ad,38.430297736
771053,25.884873523,Qs Ts 4h Th Ah,6.1782684546
771077,24.386430026,Qs Ts 4h Jh Ac,0.027017946637
771090,24.386430026,Qs Ts 4h Jh Ad,0.027017946637
771101,30.13479154,Qs Ts 4h Jh Ah,0.13333477693
771112,24.942770094,Qs Ts 4h Jh As,0.26783490202
771125,29.053125631,Qs Ts 4h Qh Ac,0.011402716014
771138,29.053125631,Qs Ts 4h Qh Ad,0.011402717484
771149,23.128765976,Qs Ts 4h Qh Ah,0.0024680270425
771160,26.061710318,Qs Ts 4h Qh As,0.049732280249
771173,100.0,Qs Ts 4h Kh Ac,0.00057411257147
771186,100.0,Qs Ts 4h Kh Ad,0.00057411257147
771197,84.16559393,Qs Ts 4h Kh Ah,0.00046053258369
771208,44.326460529,Qs Ts 4h Kh As,0.00010853463076
771269,24.259516445,Qs Ts 4h 2s Ac,2.8306944605
771282,24.259516445,Qs Ts 4h 2s Ad,2.8306944605
771294,27.13533957,Qs Ts 4h 2s Ah,0.1850068349
771304,26.691681435,Qs Ts 4h 2s As,49.697951698
771317,26.767352145,Qs Ts 4h 3s Ac,2.0623899574
771330,26.767352145,Qs Ts 4h 3s Ad,2.0623899574
771352,26.266808055,Qs Ts 4h 3s As,55.353481706
771365,27.86271368,Qs Ts 4h 4s Ac,3.103738266
771378,27.86271368,Qs Ts 4h 4s Ad,3.103738266
771400,23.598652527,Qs Ts 4h 4s As,190.58162862
771413,29.822774327,Qs Ts 4h 5s Ac,18.126989649
771426,29.822774327,Qs Ts 4h 5s Ad,18.126989649
771448,24.703880515,Qs Ts 4h 5s As,255.83073482
771461,25.096232389,Qs Ts 4h 6s Ac,12.068700403
771474,25.096232389,Qs Ts 4h 6s Ad,12.068700403
771486,23.456584196,Qs Ts 4h 6s Ah,4.8707400324
771496,27.663552332,Qs Ts 4h 6s As,9.2436526117
771509,25.017478341,Qs Ts 4h 7s Ac,21.153811279
771522,25.017478341,Qs Ts 4h 7s Ad,21.153811279
771534,23.72304153,Qs Ts 4h 7s Ah,9.0450922333
771544,24.286675518,Qs Ts 4h 7s As,6.294357983
771557,27.445112589,Qs Ts 4h 8s Ac,3.5693799141
771570,27.445112589,Qs Ts 4h 8s Ad,3.5693799141
771582,30.086419929,Qs Ts 4h 8s Ah,1.598089563
771592,25.341834515,Qs Ts 4h 8s As,234.22810711
771605,26.782657527,Qs Ts 4h 9s Ac,0.23122342973
771618,26.782657527,Qs Ts 4h 9s Ad,0.23122341822
771630,21.876094713,Qs Ts 4h 9s Ah,0.042252867425
771640,22.497422906,Qs Ts 4h 9s As,0.74079455944
771653,24.968895747,Qs Ts 4h Js Ac,0.94305625094
771666,24.968895747,Qs Ts 4h Js Ad,0.94305625094
771678,26.249445214,Qs Ts 4h Js Ah,0.18475813739
771688,34.287167558,Qs Ts 4h Js As,0.69822051619
771701,26.47789238,Qs Ts 4h Ks Ac,8.8387132498
771714,26.47789238,Qs Ts 4h Ks Ad,8.8387132197
771726,26.098758638,Qs Ts 4h Ks Ah,8.8339897341
771736,27.483369354,Qs Ts 4h Ks As,6.1544545086
771797,28.446797585,Ts 3s 2h 2c Ac,44.269638217
771810,28.129373732,Ts 3s 2h 2c Ad,40.803255171
771822,28.536543318,Ts 3s 2h 2c Ah,41.34370642
771833,32.817559628,Ts 3s 2h 2c As,183.54152139
771845,28.533971511,Ts 3s 2h 3c Ac,42.500251617
771858,28.171924161,Ts 3s 2h 3c Ad,36.110766481
771870,28.847823744,Ts 3s 2h 3c Ah,53.045305211
771881,32.483264493,Ts 3s 2h 3c As,193.93451401
771893,37.443601575,Ts 3s 2h 4c Ac,67.155276603
771906,34.344646495,Ts 3s 2h 4c Ad,90.43836964
771918,31.790809638,Ts 3s 2h 4c Ah,7.3814957224
771929,49.374411791,Ts 3s 2h 4c As,155.17211435
771941,32.936231686,Ts 3s 2h 5c Ac,9.25000302
771954,31.096919424,Ts 3s 2h 5c Ad,56.26332972
771966,30.256531772,Ts 3s 2h 5c Ah,21.479404174
771977,57.780166443,Ts 3s 2h 5c As,98.522135959
771989,28.192375797,Ts 3s 2h 6c Ac,450.80559353
772002,31.126027095,Ts 3s 2h 6c Ad,258.38090677
772014,28.652748747,Ts 3s 2h 6c Ah,338.21946968
772025,39.479144551,Ts 3s 2h 6c As,18.948395504
772037,30.781736363,Ts 3s 2h 7c Ac,142.15397043
772050,30.977825847,Ts 3s 2h 7c Ad,113.73603455
772062,29.397566683,Ts 3s 2h 7c Ah,189.62704722
772073,31.174592895,Ts 3s 2h 7c As,90.421709693
772085,30.052358441,Ts 3s 2h 8c Ac,121.81035989
772098,29.540236095,Ts 3s 2h 8c Ad,131.09931463
772110,29.413959687,Ts 3s 2h 8c Ah,227.20375964
772121,37.057405806,Ts 3s 2h 8c As,287.64779269
772133,28.526708719,Ts 3s 2h 9c Ac,575.18054935
772146,28.477224108,Ts 3s 2h 9c Ad,581.27412643
772158,29.070272165,Ts 3s 2h 9c Ah,437.82481953
772169,36.1337125,Ts 3s 2h 9c As,327.61867806
772181,31.206154121,Ts 3s 2h Tc Ac,95.160368388
772194,30.129995058,Ts 3s 2h Tc Ad,221.5592567
772206,30.710252279,Ts 3s 2h Tc Ah,223.56447319
772217,40.932429229,Ts 3s 2h Tc As,6.776874234
772229,31.282306296,Ts 3s 2h Jc Ac,35.399482278
772242,30.909636156,Ts 3s 2h Jc Ad,34.462621404
772254,27.520930436,Ts 3s 2h Jc Ah,13.272872756
772265,33.989020151,Ts 3s 2h Jc As,0.56047652732
772277,25.015904819,Ts 3s 2h Qc Ac,0.015695641185
772290,23.316316797,Ts 3s 2h Qc Ad,1.0430253898
772302,23.914323183,Ts 3s 2h Qc Ah,3.8121541554
772313,24.970765982,Ts 3s 2h Qc As,27.820297357
772361,15.744723676,Ts 3s 2h Kc As,0.09900636872
772422,28.129373732,Ts 3s 2h 2d Ac,40.803255171
772434,28.446797585,Ts 3s 2h 2d Ad,44.269638217
772446,28.536543318,Ts 3s 2h 2d Ah,41.34370642
772457,32.817559628,Ts 3s 2h 2d As,183.54152139
772470,28.171924161,Ts 3s 2h 3d Ac,36.110766481
772482,28.533971511,Ts 3s 2h 3d Ad,42.500251617
772494,28.847823744,Ts 3s 2h 3d Ah,53.045305129
772505,32.483264493,Ts 3s 2h 3d As,193.93451401
772518,34.344646495,Ts 3s 2h 4d Ac,90.438368972
772530,37.443601575,Ts 3s 2h 4d Ad,67.155276603
772542,31.790809638,Ts 3s 2h 4d Ah,7.3814957224
772553,49.374411791,Ts 3s 2h 4d As,155.17211435
772566,31.096919424,Ts 3s 2h 5d Ac,56.26332972
772578,32.936231686,Ts 3s 2h 5d Ad,9.25000302
772590,30.256531772,Ts 3s 2h 5d Ah,21.479404174
772601,57.780166443,Ts 3s 2h 5d As,98.522135959
772614,31.126027095,Ts 3s 2h 6d Ac,258.38090677
772626,28.192375797,Ts 3s 2h 6d Ad,450.80558954
772638,28.652748747,Ts 3s 2h 6d Ah,338.21946433
772649,39.479144551,Ts 3s 2h 6d As,18.948396768
772662,30.977825847,Ts 3s 2h 7d Ac,113.73604397
772674,30.781736363,Ts 3s 2h 7d Ad,142.15396401
772686,29.397566683,Ts 3s 2h 7d Ah,189.62704722
772697,31.174592895,Ts 3s 2h 7d As,90.421709693
772710,29.540236095,Ts 3s 2h 8d Ac,131.09931463
772722,30.052358441,Ts 3s 2h 8d Ad,121.81035989
772734,29.413959687,Ts 3s 2h 8d Ah,227.20375964
772745,37.057405806,Ts 3s 2h 8d As,287.64782197
772758,28.477224108,Ts 3s 2h 9d Ac,581.27412643
772770,28.526708719,Ts 3s 2h 9d Ad,575.18057601
772782,29.070272165,Ts 3s 2h 9d Ah,437.82481957
772793,36.1337125,Ts 3s 2h 9d As,327.61867802
772806,30.129995058,Ts 3s 2h Td Ac,221.55928681
772818,31.206154121,Ts 3s 2h Td Ad,95.160377111
772830,30.710252279,Ts 3s 2h Td Ah,223.56447319
772841,40.932429229,Ts 3s 2h Td As,6.7768735987
772854,30.909636156,Ts 3s 2h Jd Ac,34.462621404
772866,31.282306296,Ts 3s 2h Jd Ad,35.399482278
772878,27.520930436,Ts 3s 2h Jd Ah,13.272872756
772889,33.989020151,Ts 3s 2h Jd As,0.56047652732
772902,23.316316797,Ts 3s 2h Qd Ac,1.0430253898
772914,25.015904819,Ts 3s 2h Qd Ad,0.015695641185
772926,23.914323183,Ts 3s 2h Qd Ah,3.8121541554
772937,24.970765982,Ts 3s 2h Qd As,27.820297357
772985,15.744723676,Ts 3s 2h Kd As,0.09900636872
773046,29.407544745,Ts 3s 2h 3h Ac,10.701519808
773059,29.407544745,Ts 3s 2h 3h Ad,10.701520766
773070,30.465398069,Ts 3s 2h 3h Ah,395.79668621
773081,37.363995675,Ts 3s 2h 3h As,407.341183
773094,46.849098161,Ts 3s 2h 4h Ac,129.81576343
773107,46.849098161,Ts 3s 2h 4h Ad,129.81577396
773118,46.077725255,Ts 3s 2h 4h Ah,429.89666781
773129,53.703656743,Ts 3s 2h 4h As,234.66416024
773142,42.568473967,Ts 3s 2h 5h Ac,13.832125946
773155,42.568473967,Ts 3s 2h 5h Ad,13.832125946
773166,51.889532753,Ts 3s 2h 5h Ah,244.3670276
773177,64.478275845,Ts 3s 2h 5h As,240.67340122
773190,38.255170342,Ts 3s 2h 6h Ac,264.43069913
773203,38.255170342,Ts 3s 2h 6h Ad,264.43069913
773214,37.113296313,Ts 3s 2h 6h Ah,1152.4930619
773225,46.87731585,Ts 3s 2h 6h As,37.598785879
773238,32.275048976,Ts 3s 2h 7h Ac,113.76390092
773251,32.275048976,Ts 3s 2h 7h Ad,113.76390092
773262,36.86414342,Ts 3s 2h 7h Ah,720.86460376
773273,41.35464659,Ts 3s 2h 7h As,309.80118391
773286,32.325133938,Ts 3s 2h 8h Ac,84.77167416
773299,32.325133938,Ts 3s 2h 8h Ad,84.771674202
773310,42.70000512,Ts 3s 2h 8h Ah,778.84001962
